user_id,vehicle_id,interaction_type,preference_score,rating,timestamp,session_id,implicit_feedback
user_098,car_190,favorite,0.9,,2025-02-02 15:45:06.338098,session_9269,0.9
user_056,car_003,view,0.3,,2025-03-01 15:45:06.339099,session_3425,0.6
user_099,car_126,view,0.3,4.0,2025-08-24 15:45:06.340096,session_9980,0.7
user_057,car_029,view,0.3,3.0,2024-09-26 15:45:06.340096,session_3136,0.5
user_036,car_144,like,0.7,,2025-06-09 15:45:06.341096,session_8993,0.5
user_047,car_163,view,0.3,,2024-12-05 15:45:06.342096,session_9589,0.5
user_071,car_022,like,0.7,5.0,2025-04-06 15:45:06.343101,session_2467,0.9999999999999999
user_089,car_043,like,0.7,,2025-03-15 15:45:06.345100,session_6706,0.9
user_100,car_089,view,0.3,,2024-10-18 15:45:06.346098,session_1396,0.7999999999999999
user_010,car_148,inquiry,0.8,4.0,2025-02-04 15:45:06.347610,session_3389,0.6
user_073,car_092,inquiry,0.8,,2025-05-22 15:45:06.349621,session_4271,1.0
user_005,car_084,view,0.3,3.0,2025-08-06 15:45:06.350621,session_2841,0.3
user_073,car_115,like,0.7,3.0,2025-07-05 15:45:06.352621,session_5713,0.5
user_075,car_131,view,0.3,,2025-07-24 15:45:06.353621,session_5999,0.5
user_076,car_056,like,0.7,4.0,2024-12-17 15:45:06.354622,session_4471,0.7
user_026,car_188,view,0.3,,2025-05-09 15:45:06.355622,session_9991,0.3
user_066,car_124,view,0.3,,2025-07-08 15:45:06.356621,session_1301,0.5
user_067,car_190,inquiry,0.8,,2024-12-23 15:45:06.358133,session_1712,1.0
user_018,car_080,like,0.7,4.0,2024-09-27 15:45:06.359151,session_5444,0.8
user_082,car_004,view,0.3,,2025-09-14 15:45:06.361146,session_2091,0.7999999999999999
user_076,car_087,like,0.7,5.0,2024-10-16 15:45:06.362148,session_6901,0.7
user_036,car_081,like,0.7,3.0,2024-10-21 15:45:06.363147,session_7332,0.5
user_055,car_110,view,0.3,,2024-09-20 15:45:06.365151,session_2631,0.3
user_025,car_023,favorite,0.9,,2024-11-17 15:45:06.366146,session_9709,0.7999999999999999
user_006,car_174,like,0.7,5.0,2024-12-05 15:45:06.366146,session_1352,0.8
user_084,car_108,view,0.3,,2025-04-15 15:45:06.367148,session_6465,0.5
user_099,car_027,inquiry,0.8,,2025-09-09 15:45:06.368657,session_6681,1.0
user_087,car_054,view,0.3,,2025-04-17 15:45:06.369670,session_4869,0.5
user_042,car_150,favorite,0.9,,2025-04-30 15:45:06.370684,session_2015,0.6
user_098,car_154,view,0.3,,2025-09-03 15:45:06.371696,session_5590,0.5
user_070,car_112,like,0.7,,2025-03-01 15:45:06.372674,session_3248,1.0
user_072,car_035,view,0.3,,2024-10-06 15:45:06.373673,session_4726,0.5
user_069,car_150,view,0.3,,2025-02-12 15:45:06.374671,session_6118,0.5
user_021,car_191,favorite,0.9,,2024-12-15 15:45:06.374671,session_3158,0.7
user_096,car_018,like,0.7,5.0,2025-06-07 15:45:06.375669,session_3262,1.0
user_098,car_136,view,0.3,,2024-12-24 15:45:06.376668,session_3215,0.5
user_082,car_084,inquiry,0.8,,2025-07-06 15:45:06.377669,session_3589,0.8
user_063,car_193,like,0.7,,2025-07-20 15:45:06.377669,session_4016,0.7999999999999999
user_036,car_039,view,0.3,,2025-09-03 15:45:06.379176,session_6221,0.5
user_084,car_063,purchase,1.0,,2025-02-20 15:45:06.379176,session_5970,0.8
user_027,car_081,view,0.3,,2024-10-27 15:45:06.380185,session_5485,0.5
user_033,car_184,like,0.7,4.0,2025-09-05 15:45:06.381183,session_5372,1.0
user_100,car_043,inquiry,0.8,,2024-11-17 15:45:06.381183,session_4804,1.0
user_041,car_079,view,0.3,1.0,2025-01-17 15:45:06.382183,session_3196,0.5
user_061,car_040,like,0.7,,2024-09-19 15:45:06.383183,session_7126,0.7
user_080,car_095,view,0.3,,2025-01-19 15:45:06.384183,session_3253,0.5
user_010,car_107,like,0.7,5.0,2025-09-11 15:45:06.384183,session_5421,0.9
user_026,car_140,purchase,1.0,5.0,2025-06-07 15:45:06.385182,session_4351,1.0
user_041,car_133,view,0.3,,2025-02-06 15:45:06.386187,session_9027,0.5
user_060,car_012,view,0.3,,2025-05-15 15:45:06.387182,session_8005,0.5
user_013,car_085,inquiry,0.8,5.0,2025-03-08 15:45:06.387182,session_6126,0.8
user_081,car_100,inquiry,0.8,,2024-11-30 15:45:06.388182,session_9784,1.0
user_070,car_114,view,0.3,,2025-08-30 15:45:06.388182,session_9530,0.5
user_022,car_019,like,0.7,,2025-08-28 15:45:06.389687,session_5025,0.9
user_029,car_181,like,0.7,,2025-08-29 15:45:06.390698,session_7347,0.6
user_084,car_088,inquiry,0.8,,2025-08-24 15:45:06.391695,session_4110,0.8
user_094,car_155,view,0.3,,2025-04-16 15:45:06.392697,session_5684,0.5
user_089,car_026,inquiry,0.8,,2024-11-09 15:45:06.393697,session_1893,0.8
user_043,car_054,inquiry,0.8,,2025-01-24 15:45:06.393697,session_8400,0.7
user_093,car_006,view,0.3,,2025-06-18 15:45:06.394702,session_9952,0.5
user_016,car_162,view,0.3,,2025-01-31 15:45:06.395705,session_1408,0.5
user_071,car_186,like,0.7,,2024-09-19 15:45:06.396709,session_4308,0.9999999999999999
user_022,car_023,inquiry,0.8,4.0,2024-10-21 15:45:06.397702,session_3686,0.6
user_086,car_116,favorite,0.9,4.0,2025-01-31 15:45:06.398702,session_6946,1.0
user_004,car_161,view,0.3,,2024-12-31 15:45:06.398702,session_3619,0.5
user_006,car_096,view,0.3,,2025-06-23 15:45:06.400217,session_6491,0.3
user_079,car_163,view,0.3,,2025-07-04 15:45:06.400217,session_3656,0.5
user_009,car_145,like,0.7,3.0,2025-02-16 15:45:06.401235,session_6047,0.5
user_007,car_195,view,0.3,,2025-02-02 15:45:06.402232,session_5731,0.5
user_077,car_097,view,0.3,1.0,2025-06-07 15:45:06.402232,session_1057,0.5
user_003,car_198,view,0.3,2.0,2025-01-06 15:45:06.403234,session_9904,0.5
user_055,car_183,favorite,0.9,,2025-01-09 15:45:06.404234,session_4897,0.8
user_060,car_060,like,0.7,,2025-01-29 15:45:06.405229,session_7719,0.8
user_077,car_014,like,0.7,,2025-09-15 15:45:06.407268,session_5009,0.7
user_087,car_060,like,0.7,3.0,2025-06-04 15:45:06.408273,session_1801,0.5
user_009,car_112,view,0.3,4.0,2025-07-06 15:45:06.410269,session_1531,0.7999999999999999
user_099,car_004,favorite,0.9,,2025-04-19 15:45:06.411870,session_6424,0.8999999999999999
user_085,car_161,like,0.7,2.0,2025-06-19 15:45:06.412869,session_3643,0.5
user_008,car_163,view,0.3,,2024-09-29 15:45:06.414869,session_3906,0.5
user_070,car_080,favorite,0.9,,2025-03-18 15:45:06.415872,session_1587,0.7
user_065,car_101,like,0.7,5.0,2025-03-08 15:45:06.417877,session_2108,0.9
user_075,car_040,inquiry,0.8,,2025-08-16 15:45:06.418830,session_5797,0.6
user_029,car_120,view,0.3,3.0,2025-04-03 15:45:06.421353,session_9635,0.5
user_020,car_009,like,0.7,4.0,2025-08-20 15:45:06.423882,session_2790,0.7999999999999999
user_042,car_077,inquiry,0.8,,2024-12-22 15:45:06.425884,session_2436,0.9
user_058,car_015,view,0.3,,2024-09-22 15:45:06.426890,session_5705,0.5
user_073,car_104,like,0.7,,2025-05-09 15:45:06.427878,session_9608,0.7
user_071,car_056,view,0.3,,2025-07-14 15:45:06.428876,session_9132,0.5
user_002,car_062,inquiry,0.8,,2025-01-09 15:45:06.428876,session_3947,0.8
user_012,car_137,purchase,1.0,4.0,2025-06-11 15:45:06.429875,session_1025,0.8
user_096,car_120,view,0.3,,2025-07-20 15:45:06.430877,session_4396,0.5
user_056,car_023,favorite,0.9,,2025-02-19 15:45:06.432431,session_1745,0.8
user_008,car_172,like,0.7,,2024-10-27 15:45:06.433442,session_4478,0.7
user_052,car_087,view,0.3,2.0,2025-08-15 15:45:06.434442,session_6042,0.5
user_078,car_091,like,0.7,,2025-09-15 15:45:06.436435,session_2865,0.8
user_055,car_104,inquiry,0.8,,2024-12-01 15:45:06.437439,session_1477,0.6
user_025,car_014,inquiry,0.8,5.0,2024-10-09 15:45:06.439436,session_8849,0.7
user_053,car_030,purchase,1.0,,2024-10-23 15:45:06.440441,session_3224,0.9
user_064,car_064,view,0.3,,2024-12-18 15:45:06.440441,session_6490,0.5
user_015,car_197,view,0.3,,2025-08-21 15:45:06.441951,session_9537,0.5
user_007,car_131,view,0.3,,2025-04-10 15:45:06.441951,session_9779,0.5
user_020,car_078,view,0.3,,2025-04-02 15:45:06.441951,session_6793,0.3
user_027,car_088,view,0.3,3.0,2025-03-29 15:45:06.443543,session_7147,0.5
user_054,car_075,view,0.3,,2024-11-30 15:45:06.444555,session_7382,0.3
user_007,car_008,view,0.3,5.0,2025-04-14 15:45:06.445564,session_6152,0.7
user_020,car_129,favorite,0.9,4.0,2025-05-20 15:45:06.446563,session_7088,1.0
user_022,car_199,view,0.3,,2025-05-31 15:45:06.446563,session_9603,0.5
user_072,car_108,like,0.7,5.0,2025-06-07 15:45:06.447570,session_2517,0.6
user_073,car_062,like,0.7,4.0,2025-01-05 15:45:06.448565,session_3524,0.7
user_030,car_078,view,0.3,,2024-12-24 15:45:06.449564,session_6084,0.4
user_079,car_155,like,0.7,3.0,2024-12-28 15:45:06.449564,session_3174,0.5
user_077,car_118,view,0.3,2.0,2024-12-25 15:45:06.450565,session_2897,0.5
user_043,car_097,view,0.3,,2024-10-02 15:45:06.450565,session_2426,0.5
user_025,car_178,view,0.3,,2025-07-28 15:45:06.452073,session_9529,0.5
user_008,car_028,inquiry,0.8,,2025-09-07 15:45:06.453084,session_6114,0.7
user_097,car_184,favorite,0.9,4.0,2025-04-25 15:45:06.454124,session_5532,1.0
user_087,car_073,view,0.3,,2024-10-10 15:45:06.455122,session_2927,0.5
user_098,car_188,like,0.7,4.0,2024-11-04 15:45:06.456088,session_9422,0.9
user_001,car_046,like,0.7,,2024-12-11 15:45:06.457085,session_6218,0.8
user_070,car_103,like,0.7,,2025-04-26 15:45:06.458084,session_5011,0.9
user_067,car_108,view,0.3,,2025-03-29 15:45:06.459150,session_9856,0.6
user_040,car_027,inquiry,0.8,5.0,2024-10-08 15:45:06.460139,session_1826,1.0
user_050,car_143,view,0.3,2.0,2025-06-19 15:45:06.461126,session_8304,0.5
user_050,car_182,view,0.3,,2025-06-09 15:45:06.462086,session_9740,0.5
user_012,car_112,like,0.7,,2025-01-23 15:45:06.462654,session_3159,1.0
user_058,car_051,like,0.7,,2024-09-26 15:45:06.463711,session_8672,1.0
user_026,car_007,like,0.7,,2024-10-24 15:45:06.464674,session_8625,0.8
user_038,car_018,inquiry,0.8,,2025-07-07 15:45:06.465674,session_5227,1.0
user_005,car_127,purchase,1.0,,2024-09-25 15:45:06.465674,session_6412,1.0
user_082,car_080,like,0.7,,2025-01-29 15:45:06.466675,session_8987,0.5
user_098,car_048,view,0.3,,2025-03-23 15:45:06.467674,session_8842,0.9
user_049,car_122,inquiry,0.8,5.0,2024-11-13 15:45:06.467674,session_3087,1.0
user_012,car_036,view,0.3,,2024-09-18 15:45:06.469667,session_2752,0.5
user_032,car_191,like,0.7,,2025-04-17 15:45:06.470671,session_9728,0.7
user_010,car_035,view,0.3,,2025-05-19 15:45:06.471672,session_4992,0.5
user_081,car_088,view,0.3,,2025-03-06 15:45:06.471672,session_2082,0.5
user_026,car_140,inquiry,0.8,,2024-11-20 15:45:06.473188,session_8063,1.0
user_003,car_017,like,0.7,,2025-03-27 15:45:06.474198,session_9921,0.5
user_082,car_030,view,0.3,3.0,2024-09-19 15:45:06.475200,session_8972,0.5
user_016,car_012,view,0.3,,2025-04-05 15:45:06.475200,session_2599,0.5
user_081,car_040,inquiry,0.8,5.0,2025-08-14 15:45:06.476200,session_2781,0.7999999999999999
user_012,car_043,favorite,0.9,,2025-03-08 15:45:06.477200,session_6364,1.0
user_017,car_192,like,0.7,,2025-08-03 15:45:06.477708,session_4565,0.7999999999999999
user_046,car_149,favorite,0.9,,2024-10-28 15:45:06.478718,session_1003,0.9
user_020,car_043,like,0.7,,2025-01-30 15:45:06.478718,session_9704,0.1
user_080,car_032,like,0.7,,2025-02-02 15:45:06.479719,session_4205,0.8
user_068,car_002,view,0.3,,2025-04-18 15:45:06.480732,session_5989,0.5
user_027,car_118,like,0.7,,2025-03-26 15:45:06.481719,session_2462,0.5
user_029,car_052,inquiry,0.8,,2024-12-31 15:45:06.481719,session_7622,0.9
user_029,car_130,purchase,1.0,,2025-08-18 15:45:06.482719,session_7049,0.8
user_083,car_028,favorite,0.9,,2025-09-18 15:45:06.483719,session_6885,0.6
user_066,car_059,view,0.3,1.0,2025-02-09 15:45:06.485082,session_7459,0.5
user_027,car_186,favorite,0.9,,2025-02-23 15:45:06.486037,session_7251,1.0
user_020,car_173,inquiry,0.8,4.0,2025-07-09 15:45:06.487038,session_4083,1.0
user_081,car_035,view,0.3,,2025-03-18 15:45:06.487038,session_7835,0.5
user_077,car_171,like,0.7,,2024-10-10 15:45:06.488079,session_3056,1.0
user_099,car_186,like,0.7,4.0,2025-01-12 15:45:06.489078,session_8155,1.0
user_049,car_170,favorite,0.9,3.0,2025-02-18 15:45:06.489078,session_8471,0.7999999999999999
user_089,car_150,inquiry,0.8,,2025-02-13 15:45:06.490081,session_3945,0.6
user_024,car_083,view,0.3,,2025-01-31 15:45:06.491079,session_7303,0.5
user_061,car_195,like,0.7,4.0,2024-11-27 15:45:06.492068,session_9161,0.7
user_001,car_172,like,0.7,3.0,2025-02-20 15:45:06.492068,session_9948,0.5
user_063,car_059,view,0.3,1.0,2025-01-14 15:45:06.493078,session_7038,0.5
user_011,car_062,view,0.3,,2024-09-30 15:45:06.494081,session_2311,0.7
user_084,car_125,like,0.7,,2025-04-28 15:45:06.494081,session_8617,0.9
user_096,car_125,like,0.7,,2024-11-10 15:45:06.495203,session_2449,0.7999999999999999
user_016,car_086,like,0.7,,2024-10-14 15:45:06.496202,session_2279,0.7999999999999999
user_014,car_127,favorite,0.9,,2024-11-26 15:45:06.497244,session_6119,1.0
user_089,car_143,inquiry,0.8,,2024-12-19 15:45:06.498206,session_1176,0.8
user_095,car_010,like,0.7,,2025-01-21 15:45:06.499202,session_6431,0.7
user_064,car_084,view,0.3,,2025-04-21 15:45:06.500205,session_5738,0.5
user_006,car_150,view,0.3,,2024-11-17 15:45:06.501264,session_5981,0.7
user_085,car_148,favorite,0.9,,2025-08-18 15:45:06.502204,session_8752,0.9
user_056,car_043,inquiry,0.8,,2024-10-17 15:45:06.502204,session_5780,0.8
user_067,car_021,inquiry,0.8,,2025-04-25 15:45:06.503243,session_8942,0.7
user_024,car_030,view,0.3,,2025-04-29 15:45:06.504244,session_5129,0.5
user_090,car_029,like,0.7,5.0,2025-09-11 15:45:06.504244,session_2827,0.8
user_075,car_036,inquiry,0.8,,2025-07-03 15:45:06.505415,session_8317,0.6
user_030,car_135,view,0.3,3.0,2025-05-21 15:45:06.506415,session_8944,0.5
user_004,car_144,like,0.7,,2025-09-02 15:45:06.507415,session_6617,0.8
user_084,car_169,purchase,1.0,,2024-11-18 15:45:06.507415,session_3525,0.9
user_076,car_181,inquiry,0.8,,2025-02-19 15:45:06.508417,session_7277,0.7999999999999999
user_079,car_080,view,0.3,,2024-10-27 15:45:06.509415,session_3740,0.5
user_038,car_043,like,0.7,,2025-03-26 15:45:06.509415,session_1890,0.8
user_095,car_011,favorite,0.9,,2025-07-21 15:45:06.510414,session_1860,1.0
user_028,car_056,view,0.3,,2025-04-17 15:45:06.511376,session_8803,0.5
user_035,car_057,favorite,0.9,,2024-12-20 15:45:06.512415,session_4828,0.9999999999999999
user_048,car_035,inquiry,0.8,,2025-01-19 15:45:06.512415,session_5302,0.8
user_072,car_002,view,0.3,,2025-09-12 15:45:06.513420,session_5731,0.5
user_068,car_035,purchase,1.0,,2024-10-06 15:45:06.514418,session_6172,0.8
user_042,car_172,like,0.7,,2025-08-28 15:45:06.514938,session_2595,0.5
user_067,car_130,like,0.7,,2025-02-09 15:45:06.515948,session_5466,0.5
user_089,car_191,view,0.3,1.0,2024-10-18 15:45:06.516946,session_7408,0.5
user_065,car_060,like,0.7,,2025-05-18 15:45:06.516946,session_4193,0.7999999999999999
user_039,car_163,like,0.7,,2025-06-18 15:45:06.517948,session_6132,0.7
user_085,car_098,view,0.3,,2025-08-15 15:45:06.518946,session_1195,0.5
user_022,car_155,view,0.3,,2024-10-03 15:45:06.519947,session_8306,0.5
user_066,car_130,view,0.3,,2025-05-13 15:45:06.519947,session_4163,0.5
user_027,car_009,view,0.3,,2025-08-20 15:45:06.520983,session_4552,0.5
user_009,car_022,favorite,0.9,,2024-09-21 15:45:06.521946,session_2965,0.7999999999999999
user_098,car_135,view,0.3,,2025-03-10 15:45:06.522945,session_4027,0.5
user_062,car_124,like,0.7,,2025-05-12 15:45:06.522945,session_5826,0.5
user_061,car_158,like,0.7,,2024-10-26 15:45:06.523945,session_8429,0.7
user_099,car_068,purchase,1.0,5.0,2024-10-12 15:45:06.524981,session_6298,1.0
user_045,car_078,view,0.3,,2025-04-30 15:45:06.524981,session_2022,0.1
user_057,car_015,view,0.3,,2025-08-19 15:45:06.526146,session_5230,0.5
user_002,car_070,like,0.7,2.0,2025-01-10 15:45:06.527150,session_4287,0.3
user_030,car_149,inquiry,0.8,5.0,2025-07-07 15:45:06.527150,session_9857,0.8
user_073,car_178,like,0.7,3.0,2025-02-04 15:45:06.528146,session_5243,0.5
user_070,car_022,view,0.3,4.0,2025-05-13 15:45:06.529146,session_8305,0.7999999999999999
user_071,car_135,view,0.3,,2024-10-19 15:45:06.530147,session_1014,0.5
user_036,car_063,like,0.7,,2025-05-05 15:45:06.530147,session_3483,0.5
user_041,car_050,like,0.7,,2024-11-28 15:45:06.531146,session_1060,0.5
user_022,car_036,like,0.7,,2025-01-10 15:45:06.532109,session_8833,0.6
user_079,car_113,like,0.7,,2025-08-14 15:45:06.533107,session_9849,0.7
user_023,car_148,like,0.7,,2024-10-01 15:45:06.534109,session_8898,1.0
user_065,car_135,view,0.3,,2025-03-19 15:45:06.535107,session_6463,0.5
user_036,car_132,view,0.3,,2024-10-30 15:45:06.536570,session_2485,0.5
user_049,car_198,like,0.7,,2025-03-28 15:45:06.536570,session_2318,0.7999999999999999
user_066,car_088,like,0.7,,2025-04-23 15:45:06.538569,session_4327,0.5
user_022,car_137,view,0.3,2.0,2025-06-13 15:45:06.539575,session_5896,0.5
user_065,car_142,inquiry,0.8,,2024-10-31 15:45:06.540578,session_6886,0.7
user_065,car_192,inquiry,0.8,,2025-02-06 15:45:06.541576,session_4104,1.0
user_023,car_140,like,0.7,5.0,2024-11-19 15:45:06.542574,session_4907,1.0
user_012,car_064,view,0.3,3.0,2025-04-14 15:45:06.543573,session_9186,0.5
user_018,car_040,inquiry,0.8,,2025-01-31 15:45:06.544570,session_1268,0.8
user_080,car_122,view,0.3,5.0,2025-08-28 15:45:06.544570,session_7643,0.8
user_013,car_180,like,0.7,,2024-10-12 15:45:06.545567,session_9570,1.0
user_035,car_043,inquiry,0.8,,2024-12-18 15:45:06.547000,session_3440,1.0
user_044,car_035,favorite,0.9,4.0,2025-07-08 15:45:06.549001,session_9010,0.8
user_072,car_137,view,0.3,,2024-11-06 15:45:06.549999,session_1750,0.5
user_024,car_175,view,0.3,,2025-09-11 15:45:06.549999,session_3822,0.5
user_053,car_026,favorite,0.9,,2025-07-31 15:45:06.551001,session_8474,1.0
user_006,car_137,inquiry,0.8,,2025-08-17 15:45:06.553002,session_2742,0.8
user_092,car_142,view,0.3,,2024-11-07 15:45:06.555001,session_4613,0.5
user_047,car_089,view,0.3,5.0,2024-10-06 15:45:06.556000,session_7586,0.9
user_042,car_098,view,0.3,,2024-11-28 15:45:06.557523,session_9943,0.5
user_001,car_087,view,0.3,,2025-06-01 15:45:06.559523,session_1746,0.5
user_040,car_093,inquiry,0.8,,2025-07-19 15:45:06.560527,session_5487,1.0
user_017,car_095,view,0.3,,2024-09-27 15:45:06.563529,session_7060,0.5
user_064,car_075,inquiry,0.8,,2024-11-25 15:45:06.565527,session_1666,1.0
user_020,car_007,like,0.7,,2024-10-30 15:45:06.567034,session_7162,1.0
user_005,car_121,favorite,0.9,5.0,2025-09-15 15:45:06.572046,session_1118,1.0
user_034,car_185,view,0.3,3.0,2025-04-26 15:45:06.574046,session_7819,0.5
user_075,car_076,view,0.3,,2025-01-18 15:45:06.576046,session_3079,0.5
user_091,car_145,view,0.3,,2024-12-25 15:45:06.577054,session_8379,0.5
user_045,car_126,inquiry,0.8,,2024-11-10 15:45:06.578145,session_1616,1.0
user_057,car_042,view,0.3,,2024-11-09 15:45:06.579146,session_2442,0.5
user_098,car_187,favorite,0.9,,2025-03-24 15:45:06.581150,session_7861,0.9
user_084,car_005,view,0.3,4.0,2024-12-21 15:45:06.583146,session_2567,0.9
user_057,car_084,view,0.3,,2024-12-16 15:45:06.584139,session_9315,0.5
user_004,car_026,like,0.7,,2024-10-16 15:45:06.586141,session_4409,1.0
user_086,car_110,like,0.7,5.0,2024-10-03 15:45:06.587681,session_8772,1.0
user_058,car_130,view,0.3,4.0,2025-08-22 15:45:06.588688,session_6966,0.5
user_007,car_060,view,0.3,,2025-03-31 15:45:06.589699,session_8424,0.5
user_091,car_010,view,0.3,,2024-12-17 15:45:06.590681,session_3881,0.7
user_029,car_006,view,0.3,4.0,2025-08-13 15:45:06.592673,session_4855,0.6
user_098,car_034,favorite,0.9,,2025-04-05 15:45:06.593680,session_7865,0.9
user_002,car_030,like,0.7,,2025-04-05 15:45:06.594682,session_4769,0.9
user_023,car_010,inquiry,0.8,,2025-07-30 15:45:06.595675,session_4884,0.7
user_061,car_085,favorite,0.9,,2025-03-10 15:45:06.595675,session_4615,1.0
user_061,car_104,view,0.3,,2025-08-22 15:45:06.597678,session_8141,0.7
user_040,car_056,view,0.3,,2025-01-29 15:45:06.598193,session_3917,0.5
user_001,car_182,view,0.3,3.0,2024-10-30 15:45:06.598193,session_6875,0.5
user_068,car_138,like,0.7,1.0,2024-09-29 15:45:06.599196,session_1977,0.5
user_053,car_042,view,0.3,2.0,2025-02-16 15:45:06.600197,session_3804,0.5
user_083,car_178,like,0.7,2.0,2025-06-30 15:45:06.601196,session_3784,0.5
user_037,car_085,inquiry,0.8,,2025-05-24 15:45:06.603198,session_2416,1.0
user_082,car_084,inquiry,0.8,,2025-05-31 15:45:06.609427,session_8757,0.8
user_020,car_001,inquiry,0.8,5.0,2025-05-15 15:45:06.610440,session_5060,0.6
user_024,car_023,inquiry,0.8,,2024-11-20 15:45:06.612436,session_3440,1.0
user_073,car_192,purchase,1.0,,2025-02-17 15:45:06.613440,session_1724,1.0
user_048,car_050,view,0.3,,2025-01-03 15:45:06.616442,session_1550,0.5
user_088,car_167,view,0.3,,2024-09-27 15:45:06.619953,session_2605,0.5
user_061,car_084,inquiry,0.8,5.0,2025-09-12 15:45:06.623969,session_7662,1.0
user_100,car_172,favorite,0.9,4.0,2024-10-22 15:45:06.625968,session_2486,0.7
user_070,car_173,view,0.3,,2025-06-28 15:45:06.627967,session_8524,0.6
user_080,car_015,like,0.7,,2025-09-06 15:45:06.628966,session_8452,0.5
user_070,car_163,view,0.3,3.0,2025-06-16 15:45:06.630478,session_7068,0.5
user_027,car_116,inquiry,0.8,,2025-09-18 15:45:06.632491,session_2158,0.7999999999999999
user_070,car_089,inquiry,0.8,,2024-12-21 15:45:06.633502,session_1535,1.0
user_072,car_033,like,0.7,,2024-09-26 15:45:06.635493,session_9887,0.6
user_067,car_089,inquiry,0.8,5.0,2024-11-05 15:45:06.638498,session_6500,1.0
user_090,car_185,like,0.7,4.0,2024-10-08 15:45:06.642016,session_6963,0.5
user_023,car_197,purchase,1.0,5.0,2024-11-06 15:45:06.644015,session_1669,1.0
user_012,car_167,like,0.7,4.0,2025-08-15 15:45:06.644525,session_4354,0.7
user_081,car_078,view,0.3,,2024-12-16 15:45:06.645537,session_2860,0.7999999999999999
user_081,car_073,view,0.3,,2024-11-25 15:45:06.645537,session_4437,0.5
user_022,car_194,like,0.7,,2025-04-07 15:45:06.646536,session_6778,0.5
user_095,car_141,like,0.7,,2025-02-14 15:45:06.647537,session_5540,0.1
user_076,car_023,view,0.3,,2025-01-30 15:45:06.648534,session_8966,1.0
user_010,car_031,like,0.7,,2025-01-21 15:45:06.649536,session_9714,0.6
user_066,car_110,inquiry,0.8,,2025-04-22 15:45:06.649536,session_8405,0.6
user_013,car_087,inquiry,0.8,,2024-09-29 15:45:06.651046,session_2075,0.7
user_087,car_080,view,0.3,,2025-08-05 15:45:06.652719,session_2313,0.7
user_009,car_111,like,0.7,5.0,2025-08-10 15:45:06.655743,session_2791,0.7
user_070,car_106,view,0.3,3.0,2025-07-03 15:45:06.658741,session_4346,0.7999999999999999
user_099,car_118,view,0.3,,2025-04-21 15:45:06.659734,session_7824,0.5
user_086,car_016,purchase,1.0,,2025-07-13 15:45:06.661245,session_8764,1.0
user_072,car_181,like,0.7,,2024-10-23 15:45:06.663256,session_1351,0.6
user_065,car_012,like,0.7,5.0,2025-05-23 15:45:06.664259,session_9513,0.7
user_083,car_033,view,0.3,,2025-03-27 15:45:06.666261,session_6346,0.5
user_011,car_138,like,0.7,,2024-12-21 15:45:06.668257,session_9986,0.7
user_025,car_121,like,0.7,,2025-07-13 15:45:06.669260,session_6021,0.7
user_039,car_073,like,0.7,5.0,2025-04-24 15:45:06.672360,session_1775,1.0
user_060,car_010,view,0.3,4.0,2024-11-06 15:45:06.674374,session_3634,0.5
user_082,car_011,like,0.7,4.0,2024-09-21 15:45:06.675374,session_3514,0.5
user_013,car_012,like,0.7,5.0,2024-11-28 15:45:06.676374,session_3072,1.0
user_010,car_075,inquiry,0.8,,2025-06-05 15:45:06.676374,session_1568,0.9
user_062,car_126,view,0.3,,2025-07-05 15:45:06.677883,session_7109,0.5
user_049,car_185,inquiry,0.8,,2024-12-19 15:45:06.678895,session_5940,1.0
user_022,car_059,view,0.3,4.0,2025-07-06 15:45:06.678895,session_8504,0.5
user_081,car_075,purchase,1.0,5.0,2024-12-13 15:45:06.679894,session_9313,1.0
user_092,car_176,view,0.3,,2025-01-19 15:45:06.680899,session_5748,0.5
user_013,car_143,purchase,1.0,,2024-11-29 15:45:06.681894,session_3409,0.8
user_095,car_026,favorite,0.9,,2025-02-04 15:45:06.682976,session_6549,0.8
user_073,car_056,view,0.3,,2025-08-29 15:45:06.682976,session_3284,0.5
user_067,car_165,inquiry,0.8,3.0,2024-11-06 15:45:06.683969,session_4610,0.6
user_069,car_059,view,0.3,1.0,2024-10-25 15:45:06.685971,session_4197,0.5
user_028,car_045,view,0.3,4.0,2025-04-29 15:45:06.687986,session_4206,0.5
user_076,car_076,view,0.3,,2025-02-02 15:45:06.689976,session_2431,0.9
user_029,car_195,purchase,1.0,,2025-01-10 15:45:06.690969,session_6206,0.8
user_066,car_171,inquiry,0.8,,2025-08-21 15:45:06.691971,session_6915,0.6
user_082,car_050,view,0.3,,2025-02-12 15:45:06.693056,session_7056,0.5
user_019,car_139,view,0.3,2.0,2025-04-14 15:45:06.694054,session_8300,0.5
user_008,car_163,like,0.7,3.0,2025-02-03 15:45:06.695057,session_7809,0.5
user_098,car_062,like,0.7,3.0,2025-02-13 15:45:06.696057,session_7786,0.5
user_065,car_180,like,0.7,,2025-08-05 15:45:06.697053,session_3353,0.9
user_100,car_088,view,0.3,,2024-12-24 15:45:06.698055,session_6495,0.5
user_033,car_016,view,0.3,,2025-03-10 15:45:06.699054,session_2449,1.0
user_099,car_191,view,0.3,,2025-05-02 15:45:06.699054,session_7791,0.7
user_046,car_153,like,0.7,,2024-12-02 15:45:06.701057,session_3243,0.8
